subject_id,property_id,object_id,reference_uri,reference_supporting_text,reference_date,property_label,property_description,property_uri
MONDO:0007739,RO:0002200,HP:0002067,http://purl.obolibrary.org/obo/MONDO_0007739,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MGI:3584455,RO:0002200,HP:0002171,https://www.ncbi.nlm.nih.gov/pubmed/15882643,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:11007,RO:0002200,HP:0031845,http://purl.obolibrary.org/obo/MONDO_0007739,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MGI:6294294,RO:0003301,MONDO:0007739,https://www.ncbi.nlm.nih.gov/pubmed/15190011,This edge comes from the Monarch Initiative 2022.,2022-06-27,has role in modeling,NA,http://purl.obolibrary.org/obo/RO_0003301
MGI:5569537,RO:0003301,MONDO:0007739,https://www.ncbi.nlm.nih.gov/pubmed/9771716,This edge comes from the Monarch Initiative 2022.,2022-06-27,has role in modeling,NA,http://purl.obolibrary.org/obo/RO_0003301
HGNC:4851,RO:0002200,HP:0030842,"http://purl.obolibrary.org/obo/MONDO_0007739|https://www.ncbi.nlm.nih.gov/pubmed/8401587,20154343,8755937",This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:28970,RO:0003304,MONDO:0007739,https://www.ncbi.nlm.nih.gov/pubmed/28642124,This edge comes from the Monarch Initiative 2022.,2022-06-27,contributes to condition,NA,http://purl.obolibrary.org/obo/RO_0003304
MGI:4129208,GENO:0000222,MGI:5292519,NA,This edge comes from the Monarch Initiative 2022.,2022-06-27,has_genotype,NA,http://purl.obolibrary.org/obo/GENO_0000222
HGNC:11007,RO:0002200,HP:0002169,http://purl.obolibrary.org/obo/MONDO_0007739,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:11007,RO:0002200,HP:0002141,http://purl.obolibrary.org/obo/MONDO_0007739,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:4851,RO:0002200,HP:0002072,"http://purl.obolibrary.org/obo/MONDO_0016621|http://purl.obolibrary.org/obo/MONDO_0007739|https://www.ncbi.nlm.nih.gov/pubmed/8401587,20154343,8755937",This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
FlyBase:FBal0209708,RO:0003301,MONDO:0007739,https://www.ncbi.nlm.nih.gov/pubmed/20890443,This edge comes from the Monarch Initiative 2022.,2022-06-27,has role in modeling,NA,http://purl.obolibrary.org/obo/RO_0003301
HGNC:4851,RO:0002200,HP:0002529,"http://purl.obolibrary.org/obo/MONDO_0007739|https://www.ncbi.nlm.nih.gov/pubmed/8401587,20154343,8755937",This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MGI:2386951,RO:0002200,HP:0001824,"https://www.ncbi.nlm.nih.gov/pubmed/15935052,8898202",This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MGI:2386951,GENO:0000222,MGI:3757568,NA,This edge comes from the Monarch Initiative 2022.,2022-06-27,has_genotype,NA,http://purl.obolibrary.org/obo/GENO_0000222
MGI:5566682,RO:0002610,HGNC:4851,NA,This edge comes from the Monarch Initiative 2022.,2022-06-27,correlated with,NA,http://purl.obolibrary.org/obo/RO_0002610
MGI:5052381,RO:0002200,HP:0001251,https://www.ncbi.nlm.nih.gov/pubmed/15836623,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MGI:2670626,RO:0003301,MONDO:0007739,"https://www.ncbi.nlm.nih.gov/pubmed/26048156,23977241,22187438,25140802,25351248,29462355,26642438,29196686,23372043,25505248",This edge comes from the Monarch Initiative 2022.,2022-06-27,has role in modeling,NA,http://purl.obolibrary.org/obo/RO_0003301
MGI:3694681,RO:0003301,MONDO:0007739,"https://www.ncbi.nlm.nih.gov/pubmed/16697652,15935052",This edge comes from the Monarch Initiative 2022.,2022-06-27,has role in modeling,NA,http://purl.obolibrary.org/obo/RO_0003301
MONDO:0007739,RO:0002200,HP:0007010,http://purl.obolibrary.org/obo/MONDO_0007739,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
dbSNP:rs117933444,GENO:0000418,HGNC:21686,NA,This edge comes from the Monarch Initiative 2022.,2022-06-27,has_affected_feature,NA,http://purl.obolibrary.org/obo/GENO_0000418
MONDO:0016621,RO:0002200,HP:0001250,http://purl.obolibrary.org/obo/MONDO_0016621,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MGI:2177755,GENO:0000222,MGI:3605770,NA,This edge comes from the Monarch Initiative 2022.,2022-06-27,has_genotype,NA,http://purl.obolibrary.org/obo/GENO_0000222
MGI:3573928,RO:0003301,MONDO:0007739,https://www.ncbi.nlm.nih.gov/pubmed/11152661,This edge comes from the Monarch Initiative 2022.,2022-06-27,has role in modeling,NA,http://purl.obolibrary.org/obo/RO_0003301
MGI:3613515,RO:0002200,HP:0002067,https://www.ncbi.nlm.nih.gov/pubmed/16777606,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
dbSNP:rs80260687,GENO:0000418,HGNC:9587,NA,This edge comes from the Monarch Initiative 2022.,2022-06-27,has_affected_feature,NA,http://purl.obolibrary.org/obo/GENO_0000418
HGNC:11007,RO:0002200,HP:0001268,http://purl.obolibrary.org/obo/MONDO_0007739,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MGI:3800927,RO:0002610,HGNC:4851,NA,This edge comes from the Monarch Initiative 2022.,2022-06-27,correlated with,NA,http://purl.obolibrary.org/obo/RO_0002610
HGNC:11007,RO:0002200,HP:0000726,http://purl.obolibrary.org/obo/MONDO_0007739,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MGI:3043476,RO:0002200,HP:0000708,https://www.ncbi.nlm.nih.gov/pubmed/17715336,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MGI:3709758,RO:0003301,MONDO:0007739,https://www.ncbi.nlm.nih.gov/pubmed/17360497,This edge comes from the Monarch Initiative 2022.,2022-06-27,has role in modeling,NA,http://purl.obolibrary.org/obo/RO_0003301
HGNC:11007,RO:0002200,HP:0002072,http://purl.obolibrary.org/obo/MONDO_0007739,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MGI:4437302,RO:0003301,MONDO:0007739,https://www.ncbi.nlm.nih.gov/pubmed/20018729,This edge comes from the Monarch Initiative 2022.,2022-06-27,has role in modeling,NA,http://purl.obolibrary.org/obo/RO_0003301
MGI:2177757,RO:0002200,HP:0000708,https://www.ncbi.nlm.nih.gov/pubmed/17715336,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MGI:5292519,RO:0002200,HP:0000752,https://www.ncbi.nlm.nih.gov/pubmed/21775500,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MGI:6400710,RO:0003301,MONDO:0007739,https://www.ncbi.nlm.nih.gov/pubmed/28927719,This edge comes from the Monarch Initiative 2022.,2022-06-27,has role in modeling,NA,http://purl.obolibrary.org/obo/RO_0003301
MGI:5052308,RO:0002200,HP:0001251,https://www.ncbi.nlm.nih.gov/pubmed/21406230,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:11007,RO:0002200,HP:0000722,http://purl.obolibrary.org/obo/MONDO_0007739,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MGI:6400710,RO:0002200,HP:0001251,https://www.ncbi.nlm.nih.gov/pubmed/28927719,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MONDO:0016621,RO:0002200,HP:0002136,http://purl.obolibrary.org/obo/MONDO_0016621,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MGI:3698042,RO:0003301,MONDO:0007739,"https://www.ncbi.nlm.nih.gov/pubmed/16697652,15935052,10699173",This edge comes from the Monarch Initiative 2022.,2022-06-27,has role in modeling,NA,http://purl.obolibrary.org/obo/RO_0003301
dbSNP:rs78621558,RO:0003304,MONDO:0007739,https://www.ncbi.nlm.nih.gov/pubmed/28642124,This edge comes from the Monarch Initiative 2022.,2022-06-27,contributes to condition,NA,http://purl.obolibrary.org/obo/RO_0003304
MONDO:0007739,RO:0002200,HP:0000722,http://purl.obolibrary.org/obo/MONDO_0007739,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:4851,RO:0002200,HP:0000708,http://purl.obolibrary.org/obo/MONDO_0016621,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:21686,RO:0002200,HP:0001251,http://purl.obolibrary.org/obo/MONDO_0013058,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MONDO:0007739,RO:0002200,HP:0000751,http://purl.obolibrary.org/obo/MONDO_0007739,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:4851,RO:0002200,HP:0200147,http://purl.obolibrary.org/obo/MONDO_0016621,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:4851,RO:0002200,HP:0000496,"http://purl.obolibrary.org/obo/MONDO_0007739|https://www.ncbi.nlm.nih.gov/pubmed/8401587,20154343,8755937",This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
dbSNP:rs79029191,RO:0003304,MONDO:0007739,https://www.ncbi.nlm.nih.gov/pubmed/28642124,This edge comes from the Monarch Initiative 2022.,2022-06-27,contributes to condition,NA,http://purl.obolibrary.org/obo/RO_0003304
MGI:5565691,RO:0002200,HP:0001251,https://www.ncbi.nlm.nih.gov/pubmed/22422149,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:11007,RO:0002200,HP:0000734,http://purl.obolibrary.org/obo/MONDO_0007739,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MGI:2177757,GENO:0000222,MGI:3043476,NA,This edge comes from the Monarch Initiative 2022.,2022-06-27,has_genotype,NA,http://purl.obolibrary.org/obo/GENO_0000222
HGNC:8161,RO:0003304,MONDO:0007739,https://www.ncbi.nlm.nih.gov/pubmed/28642124,This edge comes from the Monarch Initiative 2022.,2022-06-27,contributes to condition,NA,http://purl.obolibrary.org/obo/RO_0003304
MGI:6400710,RO:0002200,HP:0001288,https://www.ncbi.nlm.nih.gov/pubmed/28927719,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MGI:5052308,RO:0002610,HGNC:4851,NA,This edge comes from the Monarch Initiative 2022.,2022-06-27,correlated with,NA,http://purl.obolibrary.org/obo/RO_0002610
MONDO:0007739,RO:0002200,HP:0001336,http://purl.obolibrary.org/obo/MONDO_0007739,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MGI:3851446,RO:0002200,HP:0002171,https://www.ncbi.nlm.nih.gov/pubmed/10778856,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MGI:2177757,RO:0003301,MONDO:0007739,"https://www.ncbi.nlm.nih.gov/pubmed/25411494,28069792,26247199,28550168,23122961,23861892,24021477,26908614,22984513,30179155,23372043,23341618,30587542,24302884",This edge comes from the Monarch Initiative 2022.,2022-06-27,has role in modeling,NA,http://purl.obolibrary.org/obo/RO_0003301
ClinVarVariant:31916,RO:0003303,MONDO:0007739,NA,This edge comes from the Monarch Initiative 2022.,2022-06-27,causes condition,NA,http://purl.obolibrary.org/obo/RO_0003303
MGI:2177757,RO:0002200,HP:0001251,"https://www.ncbi.nlm.nih.gov/pubmed/17715336,25609071",This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:11007,RO:0002200,HP:0030955,http://purl.obolibrary.org/obo/MONDO_0007739,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:49222,RO:0003304,MONDO:0007739,https://www.ncbi.nlm.nih.gov/pubmed/28642124,This edge comes from the Monarch Initiative 2022.,2022-06-27,contributes to condition,NA,http://purl.obolibrary.org/obo/RO_0003304
MONDO:0016621,RO:0002200,HP:0000752,http://purl.obolibrary.org/obo/MONDO_0016621,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
ZFIN:ZDB-FISH-150901-22783,RO:0003301,MONDO:0007739,https://www.ncbi.nlm.nih.gov/pubmed/23800350,This edge comes from the Monarch Initiative 2022.,2022-06-27,has role in modeling,NA,http://purl.obolibrary.org/obo/RO_0003301
MGI:5304801,RO:0002200,HP:0000752,https://www.ncbi.nlm.nih.gov/pubmed/22219281,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MGI:5052307,RO:0003301,MONDO:0007739,https://www.ncbi.nlm.nih.gov/pubmed/21406230,This edge comes from the Monarch Initiative 2022.,2022-06-27,has role in modeling,NA,http://purl.obolibrary.org/obo/RO_0003301
MONDO:0016621,RO:0002200,HP:0001347,http://purl.obolibrary.org/obo/MONDO_0016621,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
dbSNP:rs4736525,RO:0003304,MONDO:0007739,https://www.ncbi.nlm.nih.gov/pubmed/28642124,This edge comes from the Monarch Initiative 2022.,2022-06-27,contributes to condition,NA,http://purl.obolibrary.org/obo/RO_0003304
dbSNP:rs117933444,RO:0003304,MONDO:0007739,https://www.ncbi.nlm.nih.gov/pubmed/28642124,This edge comes from the Monarch Initiative 2022.,2022-06-27,contributes to condition,NA,http://purl.obolibrary.org/obo/RO_0003304
HGNC:11007,RO:0002200,HP:0002540,http://purl.obolibrary.org/obo/MONDO_0007739,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MONDO:0007739,RO:0002200,HP:0100785,http://purl.obolibrary.org/obo/MONDO_0007739,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MONDO:0007739,RO:0002200,HP:0031843,http://purl.obolibrary.org/obo/MONDO_0007739,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MGI:5569533,RO:0003301,MONDO:0007739,https://www.ncbi.nlm.nih.gov/pubmed/9771716,This edge comes from the Monarch Initiative 2022.,2022-06-27,has role in modeling,NA,http://purl.obolibrary.org/obo/RO_0003301
dbSNP:rs932428,RO:0003304,MONDO:0007739,https://www.ncbi.nlm.nih.gov/pubmed/28642124,This edge comes from the Monarch Initiative 2022.,2022-06-27,contributes to condition,NA,http://purl.obolibrary.org/obo/RO_0003304
MGI:5052380,RO:0003301,MONDO:0007739,https://www.ncbi.nlm.nih.gov/pubmed/15836623,This edge comes from the Monarch Initiative 2022.,2022-06-27,has role in modeling,NA,http://purl.obolibrary.org/obo/RO_0003301
MGI:3613515,GENO:0000222,MGI:3613525,NA,This edge comes from the Monarch Initiative 2022.,2022-06-27,has_genotype,NA,http://purl.obolibrary.org/obo/GENO_0000222
ClinVarVariant:31916,GENO:0000418,HGNC:4851,NA,This edge comes from the Monarch Initiative 2022.,2022-06-27,has_affected_feature,NA,http://purl.obolibrary.org/obo/GENO_0000418
ClinVarVariant:31915,RO:0003303,MONDO:0007739,NA,This edge comes from the Monarch Initiative 2022.,2022-06-27,causes condition,NA,http://purl.obolibrary.org/obo/RO_0003303
dbSNPIndividual:22189,RO:0003301,MONDO:0007739,NA,This edge comes from the Monarch Initiative 2022.,2022-06-27,has role in modeling,NA,http://purl.obolibrary.org/obo/RO_0003301
FlyBase:FBal0293482,RO:0003301,MONDO:0007739,https://www.ncbi.nlm.nih.gov/pubmed/27809764,This edge comes from the Monarch Initiative 2022.,2022-06-27,has role in modeling,NA,http://purl.obolibrary.org/obo/RO_0003301
MONDO:0007739,RO:0002200,HP:0000716,http://purl.obolibrary.org/obo/MONDO_0007739,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MGI:5617271,RO:0002610,HGNC:4851,NA,This edge comes from the Monarch Initiative 2022.,2022-06-27,correlated with,NA,http://purl.obolibrary.org/obo/RO_0002610
MGI:3800779,GENO:0000222,MGI:5617271,NA,This edge comes from the Monarch Initiative 2022.,2022-06-27,has_genotype,NA,http://purl.obolibrary.org/obo/GENO_0000222
MGI:3699093,RO:0003301,MONDO:0007739,https://www.ncbi.nlm.nih.gov/pubmed/11494364,This edge comes from the Monarch Initiative 2022.,2022-06-27,has role in modeling,NA,http://purl.obolibrary.org/obo/RO_0003301
ClinVarVariant:31915,GENO:0000418,HGNC:4851,NA,This edge comes from the Monarch Initiative 2022.,2022-06-27,has_affected_feature,NA,http://purl.obolibrary.org/obo/GENO_0000418
HGNC:11007,RO:0002200,HP:0040140,http://purl.obolibrary.org/obo/MONDO_0007739,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MONDO:0007739,RO:0002200,HP:0000746,http://purl.obolibrary.org/obo/MONDO_0007739,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
dbSNP:rs3013648,RO:0003304,MONDO:0007739,https://www.ncbi.nlm.nih.gov/pubmed/28642124,This edge comes from the Monarch Initiative 2022.,2022-06-27,contributes to condition,NA,http://purl.obolibrary.org/obo/RO_0003304
MGI:2429756,GENO:0000222,MGI:5432191,NA,This edge comes from the Monarch Initiative 2022.,2022-06-27,has_genotype,NA,http://purl.obolibrary.org/obo/GENO_0000222
MGI:6294293,RO:0002200,HP:0001824,https://www.ncbi.nlm.nih.gov/pubmed/15190011,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:11007,RO:0002200,HP:0100785,http://purl.obolibrary.org/obo/MONDO_0007739,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:29170,RO:0002200,HP:0001250,http://purl.obolibrary.org/obo/MONDO_0005835,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MGI:5569536,RO:0002200,HP:0000752,https://www.ncbi.nlm.nih.gov/pubmed/9771716,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MGI:4437302,RO:0002610,HGNC:4851,NA,This edge comes from the Monarch Initiative 2022.,2022-06-27,correlated with,NA,http://purl.obolibrary.org/obo/RO_0002610
dbSNP:rs150393409,GENO:0000418,HGNC:29170,NA,This edge comes from the Monarch Initiative 2022.,2022-06-27,has_affected_feature,NA,http://purl.obolibrary.org/obo/GENO_0000418
ClinVarVariant:409,RO:0003303,MONDO:0007739,"https://www.ncbi.nlm.nih.gov/pubmed/8401587,20154343,8755937",This edge comes from the Monarch Initiative 2022.,2022-06-27,causes condition,NA,http://purl.obolibrary.org/obo/RO_0003303
